wafer_id,x,y,hbin,sbin,test_000,test_001,test_002,test_003,test_004,test_005,test_006,test_007,test_008,test_009,test_010,test_011,test_012,test_013,test_014,test_015,test_016,test_017,test_018,test_019
W03,-4,-2,1,1,52.5482,56.7779,64.8708,63.2365,69.9774,74.2309,81.3139,81.252,89.6795,95.7292,54.1306,59.9792,59.29,65.6735,73.2814,75.0318,78.5387,83.3156,91.1303,86.9183
W03,-3,-2,3,3,55.0463,54.2007,63.3543,67.4913,70.0068,79.3492,77.3411,79.6595,89.1771,100.2493,52.0884,53.5738,60.865,66.6129,67.3327,72.3775,80.4773,85.9822,90.3877,92.9732
W03,-2,-2,3,3,49.4032,58.1459,60.6356,60.2797,75.7115,74.6823,77.7462,85.307,95.6004,100.3102,50.7608,56.3715,61.7197,63.2593,67.0288,77.7084,87.7599,85.1129,90.615,96.8417
W03,-1,-2,1,1,52.5683,52.6887,59.9125,62.433,76.5432,68.9794,78.4671,91.0618,90.4703,96.9113,50.595,56.8622,59.1853,67.6114,73.0311,79.9136,79.5023,89.057,86.4892,97.3686
W03,0,-2,1,1,46.3633,54.0652,55.7105,58.0557,71.3735,72.546,83.5183,79.3201,84.6941,94.474,51.781,51.8982,62.8179,64.8319,71.3101,76.5378,79.2242,88.839,92.1119,95.9232
W03,1,-2,1,1,42.9554,54.6554,63.2851,65.8448,70.6763,74.8543,84.1424,87.5245,90.0645,96.6716,42.9768,51.2024,62.5005,59.4041,70.8166,76.1609,82.8359,85.6161,85.7399,97.5657
W03,2,-2,1,1,45.3333,58.0434,58.5495,62.8285,78.4078,74.3418,78.6534,85.2094,90.3354,96.1795,49.2717,58.0938,61.0794,65.9653,73.5067,76.8886,85.3958,80.2807,89.6036,95.6445
W03,3,-2,1,1,50.0801,58.1791,57.0428,66.1868,72.9818,80.5535,82.9316,83.9043,93.5465,90.6701,48.3223,52.4534,55.2688,59.1211,71.2384,78.1197,79.092,86.6364,91.5715,93.242
W03,4,-2,1,1,45.9845,54.2495,64.0644,61.3815,70.2366,76.9846,77.2779,88.6196,91.0334,96.7528,47.494,56.7875,66.1431,61.1712,70.2536,77.3648,80.9313,78.8474,89.8228,94.1332
W03,5,-2,1,1,47.4577,55.4707,56.0855,66.7999,75.187,75.1151,79.4815,84.738,86.6363,93.7629,52.8333,52.0254,59.8996,66.195,68.8842,74.2832,76.3439,87.9836,87.7206,99.3902
W03,6,-2,1,1,48.9114,63.4457,64.1474,65.9052,73.1096,84.4982,81.251,82.4772,85.4775,96.5885,49.9148,51.3074,60.214,63.7986,74.884,74.8035,81.3531,85.9645,91.2385,90.6039
W03,7,-2,1,1,41.7023,50.561,61.131,69.5302,68.613,80.3573,77.9215,85.3168,95.2429,95.068,48.6092,58.0909,61.7983,68.7462,69.4303,76.1853,85.2031,86.6734,85.3722,95.1265
W03,8,-2,1,1,53.4271,52.6768,58.4598,64.0867,68.1488,79.0497,78.7924,84.4381,87.314,98.7226,52.7707,56.1196,60.6727,57.5452,72.5189,75.0126,78.0756,83.6385,88.6136,93.4084
W03,9,-2,2,2,48.9101,54.7146,62.952,70.1062,65.5414,70.3208,78.0466,82.8148,93.701,90.4041,48.3585,53.9484,59.5051,62.9582,66.4937,73.2229,76.7863,82.4058,90.8918,99.9873
W03,10,-2,1,1,50.963,56.0843,65.9791,63.8052,67.3253,82.1183,81.7862,82.9732,88.6864,97.6922,53.7539,57.3989,59.6177,64.9259,72.1052,74.0796,80.1918,87.5038,92.9422,91.36
W03,11,-2,1,1,48.8503,59.923,57.3237,68.9154,66.0543,76.5324,78.7857,82.359,90.2374,94.8377,51.418,53.4534,77.0,61.2385,68.9276,72.6608,83.3519,87.3077,86.4069,92.7417
W03,12,-2,1,1,50.8888,55.6297,63.3604,63.7158,71.6217,79.8469,99.0,85.1497,91.9405,97.7645,51.2552,55.8883,58.2566,60.5958,69.6988,93.5,80.0935,88.3379,90.1772,94.497
W03,-12,-1,1,1,51.0655,54.3492,58.8423,60.2905,65.3394,76.3454,85.8475,88.8616,92.0323,94.665,48.8879,56.6794,77.0,65.9368,70.4452,93.5,81.0081,84.859,87.7271,92.2287
W03,-11,-1,1,1,49.8525,56.2609,59.3082,64.6049,68.8648,74.6426,99.0,87.5884,88.7098,94.7701,44.8273,71.5,57.1645,70.5891,72.3094,77.391,76.9916,104.5,87.4505,94.6306
W03,-10,-1,1,1,49.1887,50.7539,55.9541,67.3854,67.0544,71.9164,81.2149,85.4341,88.499,96.2903,49.9173,53.859,58.6244,66.8299,65.4446,78.2302,83.7711,84.5445,87.5103,94.5488
W03,-9,-1,1,1,46.2116,56.5628,59.2163,62.5192,73.51,77.5421,79.3603,79.9401,85.1023,96.1919,45.7179,54.2293,58.9861,63.6301,72.359,72.141,83.0699,81.9851,86.1286,92.8384
W03,-8,-1,1,1,51.9966,53.8404,62.0174,67.77,68.764,78.2972,82.9792,85.2979,87.9051,89.9651,48.6429,55.8098,62.121,66.8612,71.2748,72.3872,80.8535,81.5684,91.9449,91.9464
W03,-7,-1,1,1,52.0446,55.5242,55.8067,64.7698,69.8851,75.6286,74.6131,80.5764,89.1574,97.8659,52.8865,57.1757,61.2189,67.5485,75.9816,72.945,77.1531,83.0071,89.4191,96.2029
W03,-6,-1,1,1,49.9671,60.4789,64.1321,62.9151,67.5193,70.938,83.1222,83.0451,95.7147,97.1695,46.7543,55.2444,61.9313,64.8767,71.5821,74.1531,79.3564,79.7933,90.649,97.6832
W03,-5,-1,1,1,48.2592,50.5502,62.3609,65.3593,68.084,71.9787,82.7945,87.3532,91.9935,98.0404,53.6169,49.048,65.4123,60.757,59.4677,74.1927,77.3659,83.279,84.5207,94.1737
W03,-4,-1,1,1,49.0266,53.2362,58.2911,62.0103,74.1619,77.0741,82.8661,84.5483,92.6596,91.3863,53.8209,49.2809,58.818,62.4049,73.2532,75.6927,78.6345,84.8631,84.2682,98.2007
W03,-3,-1,1,1,52.4701,55.2762,55.0203,61.799,71.654,78.8217,79.2351,80.7481,92.9907,95.8019,44.4417,54.0557,59.7006,61.6753,70.4157,73.4625,81.1196,88.8991,95.1059,96.7618
W03,-2,-1,1,1,49.6368,53.0964,63.4999,64.3001,68.1425,73.3141,81.5557,78.8582,93.3961,94.3435,48.5395,52.7038,60.4717,64.9144,70.9648,76.2568,79.205,85.7002,87.6452,93.2813
W03,-1,-1,3,3,43.4115,54.1769,60.1655,64.4198,65.6966,78.5466,83.2468,87.5757,98.0482,90.5199,44.5503,51.2354,62.5977,61.5094,66.3275,74.9231,73.0957,88.1431,88.3252,97.4571
W03,0,-1,3,3,46.7236,53.8235,60.7482,64.7777,69.4452,73.0415,75.2898,86.5441,87.3638,94.4916,46.8549,54.6718,56.6347,66.1607,70.5739,78.1298,81.1051,84.9849,86.7341,92.5304
W03,1,-1,1,1,44.9973,59.9568,59.519,68.2631,68.3759,70.1277,84.4352,91.9283,90.788,93.9759,47.6078,55.1469,60.8294,70.4609,71.1697,75.325,81.2274,81.5798,87.9018,90.663
W03,2,-1,1,1,47.9177,56.6049,57.5676,66.3892,64.9562,75.0015,75.8763,85.4633,93.8361,92.9312,51.3155,57.7176,60.8461,65.0113,69.568,72.2843,79.8903,84.0046,92.7833,96.5386
W03,3,-1,1,1,49.7441,55.7178,59.8793,61.7121,74.1027,78.0119,77.1397,89.7182,90.2686,94.7666,48.0899,52.0747,58.1574,68.2311,73.4249,74.3612,82.1902,84.748,91.4915,92.1229
W03,4,-1,1,1,55.2536,52.2862,65.6491,62.8247,63.958,74.3175,79.0505,80.5503,92.1891,97.072,47.9116,54.2181,61.6573,65.3514,72.8235,77.4243,80.2856,87.0499,92.4746,99.4181
W03,5,-1,1,1,51.0085,52.394,63.0512,68.067,63.0219,74.4255,80.2087,87.1705,89.037,93.2351,52.531,53.8103,59.9472,60.5113,65.4539,75.2848,82.3604,83.7108,90.5424,97.3815
W03,6,-1,1,1,46.059,51.2176,59.1931,61.6469,67.9907,74.1986,74.1317,87.4722,87.0358,94.9974,46.934,50.5671,60.4972,61.0081,70.0721,71.7851,86.1083,78.6654,93.9829,88.4548
W03,7,-1,1,1,45.2351,61.6597,59.46,61.4797,69.4475,75.0031,76.8487,81.2688,89.4838,93.6887,54.0662,51.2734,60.8635,63.7716,71.9338,74.6099,82.0877,84.8331,93.8304,94.5174
W03,8,-1,1,1,50.4101,56.401,54.58,59.9161,63.5344,72.8923,80.4069,84.0929,86.5182,96.7739,47.818,54.945,60.2737,64.6088,65.3416,77.2025,82.0951,84.395,86.3321,88.6384
W03,9,-1,1,1,51.1566,55.5738,58.9932,65.7836,68.64,76.4211,76.8493,83.4556,94.6218,99.2235,51.8049,48.8375,63.7677,63.6637,71.5014,75.0698,79.8008,88.6937,91.2364,94.0805
W03,10,-1,2,2,50.2841,60.1322,60.0936,67.508,71.3217,76.6403,78.4965,78.6091,82.9234,92.4848,47.8038,53.2445,56.2464,65.47,71.7755,74.2795,83.1334,79.6855,89.6091,91.9832
W03,11,-1,1,1,55.2115,54.7104,60.3793,65.085,67.513,80.2094,80.7373,104.5,110.0,115.5,47.7677,56.8344,54.3789,60.1296,64.4969,75.2495,83.7955,104.5,110.0,98.5833
W03,12,-1,1,1,56.3658,56.0511,60.0102,65.6862,69.5533,93.5,76.7778,83.7674,95.3832,96.3333,46.8979,52.3666,58.2516,57.881,71.5159,79.3177,76.4452,85.9395,88.3896,94.2911
W03,-12,0,2,2,66.0,56.6838,60.32,63.5599,67.8038,72.4417,82.3814,83.4761,91.0468,92.0649,66.0,50.03,77.0,73.0354,65.3661,74.8908,75.5458,81.5907,95.1462,92.2596
W03,-11,0,1,1,51.2617,50.4727,59.4073,62.3187,68.7192,75.1535,85.056,83.7783,82.1982,95.1598,47.1447,56.2604,53.9809,72.8346,68.564,76.9266,77.8254,84.5278,89.8172,98.8337
W03,-10,0,3,3,47.1735,53.8034,57.5485,65.1203,73.7038,72.1286,80.3189,81.2091,93.8589,95.1485,53.3017,57.2039,58.9533,65.1718,71.2826,76.3834,76.304,83.0121,93.2935,99.8256
W03,-9,0,3,3,47.6773,55.5258,53.9563,64.185,73.6187,71.9854,81.3984,86.3676,90.2107,93.6433,50.9985,57.4964,60.0142,64.1555,69.1161,71.5474,80.5401,79.9623,93.0888,94.8783
W03,-8,0,1,1,53.7379,57.9923,63.5514,64.0459,72.4933,79.1682,79.4763,80.4209,89.419,95.4665,47.4794,53.4215,58.6826,64.6831,65.8646,73.3952,80.4262,82.5982,85.9566,97.3885
W03,-7,0,2,2,54.722,52.6404,59.3115,66.8427,68.0422,74.7396,80.2141,88.3439,92.3481,91.0103,48.9527,58.179,58.5434,65.2262,71.6508,75.552,84.7948,87.7542,91.9005,94.9899
W03,-6,0,1,1,45.5437,53.4695,63.4577,60.5859,64.3698,75.1197,81.8101,91.0275,90.5256,96.2168,51.2881,50.0701,59.2509,66.4621,67.0966,71.0365,79.6734,83.2257,89.921,98.8844
W03,-5,0,1,1,50.5026,50.7894,61.2099,66.1232,73.5215,66.9163,78.4781,79.8058,92.7004,92.2781,53.0272,56.6295,62.7796,68.3594,70.8518,72.9166,78.5931,84.6932,94.5305,97.6183
W03,-4,0,2,2,48.9121,52.5575,62.1383,64.5525,69.6203,74.2244,78.3266,83.286,88.672,96.1818,51.8081,54.4161,57.4076,67.7665,68.6415,75.8037,73.2604,83.6208,81.7449,89.9067
W03,-3,0,1,1,51.4478,53.6588,59.4486,62.1874,68.1599,79.0118,76.393,84.5556,91.5074,97.4351,47.217,61.6826,58.6101,69.352,68.6524,74.1505,79.1401,90.1131,90.2029,91.8723
W03,-2,0,1,1,51.5614,52.9962,59.5616,65.3439,70.399,73.0845,88.391,87.2174,91.4449,93.3004,49.8014,56.5091,64.1657,66.3215,70.2267,76.3068,76.5313,90.0714,90.2387,95.9653
W03,-1,0,1,1,47.9891,55.8617,58.7196,69.2703,74.9704,73.2449,80.8837,81.2406,92.1388,89.7322,50.2075,56.1461,58.2666,62.3645,73.2063,76.6167,78.2662,78.4645,85.0304,96.763
W03,0,0,1,1,48.2278,52.561,57.4328,67.1488,66.9946,75.5007,83.9694,81.172,89.9472,89.0141,52.5648,50.5791,58.2033,61.3667,72.4225,77.0386,75.5243,83.1573,85.1488,93.1535
W03,1,0,1,1,47.4727,53.9196,60.6419,65.4885,70.4694,74.7445,75.1284,88.9859,92.1643,98.3333,50.9269,54.0191,61.4654,67.7588,72.0158,72.6647,80.2413,83.127,90.2739,92.8898
W03,2,0,1,1,47.9586,55.5256,60.6648,68.7888,66.3906,77.9672,78.6085,85.9466,93.5628,95.1706,48.9947,58.7163,63.583,68.4402,68.6355,74.5683,78.2879,85.7901,88.2429,93.1039
W03,3,0,1,1,46.0462,59.5566,60.4684,60.5836,69.0236,77.8279,77.3728,80.5652,89.4929,95.7995,47.7959,51.3019,65.644,65.3617,73.1854,67.8851,80.8328,84.8611,91.3664,91.8605
W03,4,0,1,1,50.6278,51.2636,62.0216,61.5456,68.6073,72.7787,79.0007,82.8435,91.389,96.8291,51.8119,56.9354,61.1338,62.6778,65.7015,76.4349,77.1273,87.3003,94.2817,93.7697
W03,5,0,1,1,54.0193,57.7595,60.5781,67.2499,70.4825,75.7301,81.5491,85.2562,88.6896,103.817,45.35,54.0979,54.374,60.7959,68.0614,73.1473,78.8131,84.5309,92.9657,93.6867
W03,6,0,1,1,52.4923,57.6652,57.5465,64.2124,69.002,75.275,77.237,85.8678,92.828,94.9279,46.7567,51.8502,58.27,68.6302,72.0041,75.3059,80.0261,81.3925,86.0014,95.0174
W03,7,0,1,1,48.9587,57.0348,61.6906,67.2298,71.9706,79.0261,78.4155,83.0376,88.5798,97.0884,43.7548,53.3409,63.1115,60.7546,68.2432,76.0568,80.6095,87.3338,89.6586,95.5798
W03,8,0,3,3,47.853,58.2873,58.6504,63.7065,71.756,78.778,78.3248,81.1263,92.5039,93.4309,52.5945,56.3255,59.4879,68.2049,67.0811,72.9817,79.2656,82.7775,88.2718,100.4567
W03,9,0,2,2,47.1268,46.1944,58.6037,58.5856,72.5759,77.2707,79.8198,85.6407,86.2979,92.8825,54.6558,56.0692,61.4801,60.5655,73.1563,71.93,84.8907,81.5505,92.098,98.0169
W03,10,0,1,1,47.0107,59.3709,58.7665,62.0985,69.489,79.0444,84.4082,88.3019,94.0359,91.982,51.7578,57.4423,61.837,67.9706,73.8662,78.2308,78.6308,84.8247,88.8393,96.9797
W03,11,0,2,2,46.2379,53.1869,77.0,65.0753,73.3638,74.8736,76.5667,104.5,88.2406,95.3944,51.3264,53.6251,59.2839,70.1252,67.2778,77.7979,77.2832,85.0419,88.3279,93.6336
W03,12,0,1,1,51.6971,50.2574,59.0665,61.7464,72.8205,77.6274,82.2441,83.1221,87.7532,95.6238,53.1981,53.9209,77.0,69.5912,65.331,74.6931,80.3899,81.22,91.7633,92.4014
W03,-12,1,1,1,66.0,55.8791,55.8645,64.6527,68.7587,73.4225,74.7538,85.9873,90.262,90.7477,49.9381,51.4371,62.1633,61.1354,70.7411,78.6046,99.0,89.9209,89.7618,115.5
W03,-11,1,1,1,51.528,54.9663,77.0,63.6518,74.2895,70.3459,80.4907,81.4738,87.6781,95.9396,52.0954,59.1502,77.0,64.7629,68.9854,72.1626,78.3393,85.5765,90.2236,93.8947
W03,-10,1,1,1,47.2052,60.5412,58.7962,64.6839,67.5524,77.1268,79.208,84.1302,88.4736,95.3562,49.3706,58.324,60.3445,63.1532,71.9956,76.6146,73.7968,86.0907,96.919,93.2987
W03,-9,1,2,2,50.0704,55.7891,60.7369,71.5511,74.9082,73.3612,80.3063,88.8935,94.2144,91.0924,48.9003,54.4331,58.8524,66.6672,71.4741,74.5322,85.4692,81.7231,92.1904,95.4386
W03,-8,1,1,1,52.3953,53.9394,60.7462,59.1505,67.958,77.0837,80.9802,77.3489,91.9577,98.9728,48.9821,55.57,57.0292,68.4044,64.4131,71.0817,83.8859,86.462,88.0743,97.0241
W03,-7,1,1,1,49.9616,57.596,61.5825,66.8776,70.5824,78.4961,84.6424,83.517,88.4086,97.1209,49.6274,54.5323,58.7477,65.1952,72.4051,79.1404,82.6663,86.2564,89.7358,95.2659
W03,-6,1,1,1,52.2301,58.7093,57.6474,66.7059,66.8667,69.6031,82.1057,85.569,92.842,97.6208,50.2236,48.102,58.2581,64.4835,69.5012,75.1373,83.1079,89.8114,92.6052,97.6509
W03,-5,1,1,1,51.1639,48.0851,59.4729,62.4357,68.6642,82.7909,82.4501,84.6995,90.6776,90.5457,48.2071,51.5345,60.855,62.6039,67.585,74.1189,83.053,88.27,91.1362,96.8179
W03,-4,1,1,1,55.5213,62.7203,65.9798,62.5422,68.6087,76.4392,81.3592,81.7189,81.8499,92.1421,51.3294,58.7778,61.7659,64.8103,65.7723,74.657,75.075,86.6745,94.5458,90.7852
W03,-3,1,1,1,52.5072,55.7481,61.6538,60.4856,68.2282,75.2007,75.0436,84.7837,90.9484,99.3104,51.795,52.5967,62.0701,58.1674,65.7106,72.5191,78.6576,83.5022,89.4568,95.9196
W03,-2,1,1,1,47.9676,51.9261,57.4321,69.1566,72.6552,72.5975,80.9979,85.7732,86.61,95.7954,51.4342,57.0864,57.3918,65.8679,68.8337,77.9307,85.8073,82.8254,87.8952,98.0154
W03,-1,1,2,2,54.6523,56.3132,61.0236,62.123,71.0076,72.3075,77.3612,84.1736,90.1574,98.9841,51.9551,59.67,66.1719,68.3167,67.678,78.5973,81.0575,86.8736,90.169,92.4071
W03,0,1,1,1,49.0638,51.939,56.5742,64.9571,74.6132,77.3595,79.5456,82.6011,93.0889,98.1701,45.561,58.0054,58.9903,68.1931,71.8135,73.3203,78.4945,83.7821,91.7089,94.2545
W03,1,1,1,1,49.4232,54.3435,55.9037,64.7055,67.8058,72.895,78.6741,83.6223,88.5203,96.1412,45.2503,63.2774,66.2676,60.6095,64.5547,75.7166,83.6796,89.4512,90.8933,96.7552
W03,2,1,3,3,54.5794,53.8972,62.8318,63.4971,74.5849,73.9669,78.2835,88.9994,93.5832,98.4704,48.5879,61.2586,60.7644,66.9293,66.6865,72.9612,76.9509,87.7557,89.8899,97.3709
W03,3,1,1,1,55.2767,51.6872,65.0517,70.2343,75.8626,74.7168,80.0169,81.7656,88.7531,90.5613,49.9952,55.3976,56.0967,67.2971,68.1226,73.3535,82.7358,87.4294,89.6703,91.0319
W03,4,1,1,1,50.9764,49.5145,55.7169,69.2042,66.742,77.3045,82.2267,86.7094,92.2457,91.7307,53.0887,51.2222,62.5185,60.0099,68.1518,76.6278,81.0462,86.7827,90.4975,96.5135
W03,5,1,1,1,50.127,50.872,59.3382,62.4818,69.5583,70.96,79.9672,83.9221,87.891,95.982,49.9738,55.0663,61.5192,64.2139,72.6084,76.9383,84.7264,85.2307,94.3369,99.8123
W03,6,1,1,1,55.9281,52.1067,64.2577,66.7206,70.1516,77.1054,79.9498,86.872,90.3139,98.7071,48.4281,57.7183,60.4396,68.1857,70.3226,70.7921,78.9861,90.8639,87.7865,97.9873
W03,7,1,1,1,52.8237,54.583,61.8916,71.5774,60.5696,73.9959,83.0707,88.4771,89.636,93.1361,50.8536,51.2348,65.4319,72.3963,76.8734,77.3583,75.0247,83.4099,90.4317,93.9422
W03,8,1,1,1,46.31,53.6116,56.9871,66.6107,68.5952,72.796,81.5294,91.744,89.9253,92.1772,54.5094,54.5897,67.2234,65.8656,69.2031,73.447,77.0358,86.855,90.5727,101.342
W03,9,1,1,1,51.2442,57.3126,56.4936,67.8981,71.5651,74.8399,83.712,86.1999,87.8681,99.1695,51.4573,53.9593,60.3506,65.8513,71.0007,71.6568,79.002,86.9016,93.0213,96.5512
W03,10,1,1,1,51.0872,55.1775,59.504,66.0302,67.068,69.0659,82.336,84.8336,91.9992,95.2103,54.0279,51.1344,59.016,71.7698,71.4668,82.1064,82.9661,82.7359,92.4317,93.7184
W03,11,1,1,1,52.8852,57.226,77.0,82.5,69.0494,73.6329,81.3795,104.5,83.8926,115.5,58.0174,49.0266,59.0067,63.8095,65.6058,93.5,99.0,84.8679,90.5118,93.8161
W03,12,1,1,1,52.0219,55.5854,60.5069,65.9453,69.9887,73.5671,78.2933,84.199,91.497,115.5,52.7039,51.4528,62.3786,82.5,65.6652,93.5,99.0,83.602,94.658,92.4464
W03,-12,2,1,1,53.1082,53.6707,58.2079,82.5,72.6662,72.9881,79.9174,89.0291,110.0,96.9782,66.0,54.242,62.1204,66.1383,68.5678,79.9173,82.7955,86.691,90.275,90.4205
W03,-11,2,1,1,51.8304,56.4386,60.9313,66.8062,70.7724,75.6558,80.4494,86.4425,83.4514,94.0226,50.206,56.8746,62.3583,67.3574,70.076,72.0647,83.7312,83.2684,110.0,94.2907
W03,-10,2,1,1,51.9528,51.6045,66.404,64.129,73.9452,76.84,78.7351,80.5358,88.7086,93.846,51.9914,50.9217,62.1306,62.1369,68.1581,70.2023,77.2186,83.9516,87.0712,99.0316
W03,-9,2,1,1,44.531,57.7295,60.5394,68.4063,71.6024,75.0412,83.0792,85.8814,91.979,93.1987,50.0834,54.0415,57.4479,59.9158,65.2254,75.6995,79.1959,79.7786,90.8077,93.1502
W03,-8,2,1,1,50.0192,57.7624,62.5163,67.1146,71.0317,76.5339,80.9057,90.5973,86.5329,92.0147,50.1509,55.612,62.3966,58.733,67.3723,80.603,86.012,86.5343,94.61,95.2334
W03,-7,2,1,1,47.6022,56.3923,58.1295,65.5206,74.6335,78.2407,76.6242,88.1198,88.5672,94.0235,52.608,55.571,61.9673,67.3588,71.947,69.6899,81.586,90.3302,90.331,92.9247
W03,-6,2,2,2,50.8423,55.5185,64.4806,66.4332,69.7663,73.7987,77.5101,87.1536,86.2301,94.8144,53.5998,55.1337,54.7439,63.3303,70.5072,79.1708,80.6661,81.6745,96.5785,97.7327
W03,-5,2,1,1,46.8404,56.1472,53.3964,62.612,68.3613,75.0169,81.188,84.2426,92.8776,100.1686,50.6815,57.6567,64.7177,65.5814,66.106,75.5634,72.5971,90.2326,97.0997,94.8022
W03,-4,2,2,2,56.9455,56.5262,66.1589,62.9377,67.4785,71.9249,79.396,81.6515,86.8429,98.5433,45.7165,55.8179,58.433,67.1936,66.0585,73.0044,85.737,80.411,89.382,96.6969
W03,-3,2,1,1,51.6727,54.5361,62.9347,63.1886,71.7211,75.7346,81.0218,80.5121,93.1302,90.4189,50.5186,51.036,59.7114,65.5068,72.3674,78.0864,82.6325,86.8942,94.5997,92.8407
W03,-2,2,1,1,49.4729,59.9343,60.3321,62.8454,71.7154,81.8609,75.872,85.4933,90.427,92.4895,47.0319,57.6485,60.7741,63.2217,70.3157,75.8619,78.69,86.5176,83.3741,95.9349
W03,-1,2,1,1,50.2484,53.199,60.3232,63.141,67.9881,77.6449,83.6385,85.0444,94.1036,95.6667,54.733,54.517,63.0844,69.1307,75.6454,77.6812,84.1693,85.4144,96.5412,97.5954
W03,0,2,1,1,48.0026,55.7249,55.2724,59.3058,72.0061,75.0092,82.7997,83.643,89.3006,91.5299,54.1756,53.6974,60.9688,62.107,67.4679,76.1401,80.0772,87.4554,84.7732,94.0953
W03,1,2,1,1,53.501,58.1989,60.0532,64.3294,70.3663,77.7928,79.1061,81.3477,93.3345,93.7695,48.5403,51.1293,59.9924,58.9151,70.1323,78.7233,79.693,87.5796,81.9258,98.6019
W03,2,2,1,1,50.3488,59.0576,60.5061,64.1098,72.1701,79.5569,85.3846,84.9272,87.7918,95.0164,57.0423,56.4328,63.6317,62.4178,70.0,69.4742,80.7483,81.2306,89.9459,94.9857
W03,3,2,1,1,52.2315,52.1176,59.9978,67.0585,73.5131,78.1887,86.202,84.2644,90.0665,94.0481,50.8633,57.5206,56.8205,67.031,68.6181,71.9742,74.0594,82.3439,89.1842,99.0709
W03,4,2,1,1,50.2705,53.2387,60.0569,65.1346,67.278,77.8946,77.003,86.7172,89.2872,98.409,48.2888,53.0328,58.2262,62.0814,70.3572,74.3518,76.9762,82.3465,86.7789,98.6977
W03,5,2,1,1,53.3009,52.3182,58.9499,61.3249,72.9173,77.4337,78.1171,82.9029,83.0878,97.3057,53.8874,50.2732,60.7801,63.3543,69.7793,73.9911,81.2177,82.2339,89.0791,95.2978
W03,6,2,1,1,52.2167,51.4673,58.2516,69.619,71.738,75.6167,80.7442,85.2998,84.5604,100.3569,49.5324,55.3203,59.2162,64.7545,71.5571,76.7001,86.6833,79.5608,88.8837,97.6184
W03,7,2,1,1,46.1943,53.5509,54.4295,62.882,70.2773,76.3267,79.2364,85.2943,89.8954,94.6218,52.7828,51.7453,63.1337,67.5042,67.2738,74.4865,85.2607,85.7072,88.3104,96.3342
W03,8,2,1,1,47.7631,51.7954,63.6305,66.9337,71.4604,71.7344,81.8709,85.6281,98.2658,93.4266,49.9669,57.9655,61.9016,59.6748,70.4043,73.4564,78.6833,87.1852,90.7364,98.6294
W03,9,2,2,2,48.6142,51.7772,58.8746,68.0261,68.9838,68.8953,78.7608,81.9811,92.4899,96.2401,45.5295,51.588,58.2681,61.3519,73.7477,78.6152,80.2806,83.5063,85.6246,101.8825
W03,10,2,1,1,47.6457,54.255,63.9387,66.9164,73.2006,74.8333,81.2514,93.1312,87.1233,97.2094,49.4687,58.1143,60.9466,67.1232,68.176,76.9089,76.7754,80.6319,87.806,93.1861
W03,11,2,1,1,66.0,54.0291,58.8137,67.2455,65.8769,77.8152,82.4664,81.1794,87.4036,89.6348,47.7452,58.2448,60.0522,82.5,70.3909,76.1556,81.0224,83.5124,93.3218,93.5299
W03,12,2,1,1,51.9229,49.2625,60.6859,82.5,71.4804,73.3635,99.0,104.5,89.6137,90.0355,66.0,54.1007,62.5107,61.8462,88.0,93.5,71.9688,84.7365,91.0415,94.545
W03,-12,3,1,1,50.9555,52.5762,60.6769,62.5193,74.9519,77.1762,79.0539,85.2371,95.0056,95.2165,52.5232,56.8289,77.0,63.9141,68.0482,82.8262,80.1754,82.2394,87.909,93.3107
W03,-11,3,1,1,66.0,49.2664,56.9897,67.6232,77.061,76.9035,99.0,85.942,87.5066,93.6789,48.9481,61.4332,57.9323,59.7115,72.1363,77.8364,81.7742,84.2746,110.0,99.8995
W03,-10,3,2,2,49.2827,57.8397,63.8178,62.1838,72.778,67.3277,73.4582,84.7219,94.5846,93.5318,50.665,53.4911,54.4343,65.0646,73.603,93.5,84.4907,86.2865,90.4077,115.5
W03,-9,3,1,1,49.7661,57.2389,59.1318,65.0196,67.3193,71.3175,80.997,90.1639,92.3853,95.9487,42.3094,57.8811,60.6214,66.3206,66.4712,72.0273,79.8594,87.6924,88.6311,93.8577
W03,-8,3,1,1,51.8363,54.818,60.4692,65.781,70.645,77.1653,78.7793,80.3645,89.8757,90.6563,47.327,59.2387,64.4845,58.6722,63.9517,78.2227,80.2711,81.7454,92.0916,96.3934
W03,-7,3,1,1,48.9707,57.0468,58.6399,65.8223,73.1416,77.2417,83.3809,86.8637,88.9546,99.3188,50.5402,52.2991,58.6078,63.9862,71.0365,76.3576,80.4732,89.5608,89.3889,89.2253
W03,-6,3,1,1,46.0837,53.6447,64.1221,63.617,68.5981,71.6502,78.1337,86.1511,87.2223,92.8137,52.4243,57.3815,56.2511,65.3716,72.4091,74.356,81.9237,77.0541,86.0336,98.6712
W03,-5,3,1,1,51.9875,52.6296,55.6154,62.8443,68.7324,76.4626,85.349,89.3614,89.7457,95.7495,45.7331,56.816,60.759,64.8723,67.8899,75.4441,80.3108,79.3701,90.5367,100.4785
W03,-4,3,1,1,45.2302,54.7126,62.4204,62.131,68.9237,76.2053,79.4415,85.0396,91.2951,89.5725,43.4944,51.9933,56.8346,67.1989,76.7274,77.3195,80.6522,82.1554,94.3958,96.6783
W03,-3,3,1,1,49.5448,56.7009,61.5508,63.4688,64.4905,70.9974,81.3624,88.4012,89.3669,92.9656,51.7658,48.5022,58.4317,66.38,68.9082,78.4097,83.7565,83.8834,83.5105,90.4749
